record_type,artifact_name,local_path,local_status,origin_in_this_run,analysis_role,used_by,direct_or_canonical_source_url,source_page_url,url_status,retrieval_status,retrieved_at_utc,size_bytes,sha256,parent_or_derivation,notes,batch_id,inventory_sha256,received_at_utc,integrity_verified_at_utc,analysis_completed_at_utc,deletion_clearance_issued_at_utc,user_deletion_confirmed_at_utc,raw_retention_status,raw_available_in_conversation,retained_derivative_paths,derivative_sha256s,parser_version_or_script_sha256,raw_to_derived_reconciliation,reacquisition_url,deletion_notes
retained_input,graphsage_row_to_entrez_topology_features.csv,/mnt/data/ppi_repro_corrected/batches/B104A_20260828T145842Z/retained_inputs/graphsage_row_to_entrez_topology_features.csv,present_verified,copied_from_frozen_prior_bundle_or_stable_prior_derivative,row-level topology-derived GraphSAGE-to-GeneID map,finish_B104A_graph_summary.py,,,not_applicable_generated_derivative,retained_derivative_from_verified_prior_batch,,1201265,4aaada1751c958db2653e19e05ca5a8e2bdd2da86c1a4441bad26e0468ae7207,corrected core analysis,B104A consumed this retained copy; no logically deleted raw attachment was used.,B104A,,2026-08-28T15:20:26Z,2026-08-28T15:20:26Z,2026-08-28T15:20:26Z,,,retained_derivative_required_for_reproduction,not_applicable_retained_derivative,/mnt/data/ppi_repro_corrected/batches/B104A_20260828T145842Z/retained_inputs/graphsage_row_to_entrez_topology_features.csv,4aaada1751c958db2653e19e05ca5a8e2bdd2da86c1a4441bad26e0468ae7207,analyze_B104A_residuals.py:33b5ff91596131933979a42b4cbb43f0efec0b2dda81b354300716a70078d4f1|build_B104A_provenance.py:c9b64784855cff36b30dac8d34462968e411bc3ffb41ec232dc9d6cedc4ac70b|continue_B104A.py:f44b4568eaadd4cb7b3485092ad5394141ccf44fd5d43bd26186043a8992ea2a|finalize_B104A_exact_reconstruction.py:033606a5fd5d9c2a61590b5a84e943b9ef770dc116602eacd68a7de07dca95af|finish_B104A_graph_summary.py:ca2de0aacdfc1a39602e7afa6f2ce7aeb8a4a4144e5d0ae82ac9d37b5b810bf2|validate_B104A_delivery.py:0561212678858177305bab227b52ddfd21bcf1c06a63b5c17814cb1ac1015cef|validate_B104A_exact_reconstruction_set_based.py:667f4f493431fd2206e37b8f075f726fd16ae7fe0d9d2a4457ea3c1a19aa54d4,Input hash recorded and file successfully re-read by accepted B104A scripts.,,
retained_input,tissue_partition.csv,/mnt/data/ppi_repro_corrected/batches/B104A_20260828T145842Z/retained_inputs/tissue_partition.csv,present_verified,copied_from_frozen_prior_bundle_or_stable_prior_derivative,GraphSAGE graph/tissue row ranges,finish_B104A_graph_summary.py,,,not_applicable_generated_derivative,retained_derivative_from_verified_prior_batch,,1550,064c396d394b90428ae2f73768c44e470a776259c1d69bea26d028fdd50fb059,corrected core analysis,B104A consumed this retained copy; no logically deleted raw attachment was used.,B104A,,2026-08-28T15:20:26Z,2026-08-28T15:20:26Z,2026-08-28T15:20:26Z,,,retained_derivative_required_for_reproduction,not_applicable_retained_derivative,/mnt/data/ppi_repro_corrected/batches/B104A_20260828T145842Z/retained_inputs/tissue_partition.csv,064c396d394b90428ae2f73768c44e470a776259c1d69bea26d028fdd50fb059,analyze_B104A_residuals.py:33b5ff91596131933979a42b4cbb43f0efec0b2dda81b354300716a70078d4f1|build_B104A_provenance.py:c9b64784855cff36b30dac8d34462968e411bc3ffb41ec232dc9d6cedc4ac70b|continue_B104A.py:f44b4568eaadd4cb7b3485092ad5394141ccf44fd5d43bd26186043a8992ea2a|finalize_B104A_exact_reconstruction.py:033606a5fd5d9c2a61590b5a84e943b9ef770dc116602eacd68a7de07dca95af|finish_B104A_graph_summary.py:ca2de0aacdfc1a39602e7afa6f2ce7aeb8a4a4144e5d0ae82ac9d37b5b810bf2|validate_B104A_delivery.py:0561212678858177305bab227b52ddfd21bcf1c06a63b5c17814cb1ac1015cef|validate_B104A_exact_reconstruction_set_based.py:667f4f493431fd2206e37b8f075f726fd16ae7fe0d9d2a4457ea3c1a19aa54d4,Input hash recorded and file successfully re-read by accepted B104A scripts.,,
actual_input,msigdb_v5.0_files_to_download_locally.zip,/mnt/data/msigdb_v5.0_files_to_download_locally.zip,logically_deleted_by_user_from_conversation_after_B104C_clearance,user_upload; predeclared in full local inventory,"MSigDB v5.0 direct label-membership test, cross-version C5 identity comparison, and candidate source-order analysis",analyze_B104C_msigdb50_column_order.py; normalize_msigdb50.py,https://www.gsea-msigdb.org/gsea/downloads.jsp,https://docs.gsea-msigdb.org/MSigDB/Release_Notes/MSigDB_5.0/,official_authenticated_download_page; direct archive URL unavailable without login,supplied_by_user; not downloaded by analysis runtime,,115484475,d372fc23f229cbb79656d824e0519587db6110963d22d1f4c95e5154963a32d2,MSigDB v5.0 authenticated local-download bundle,"Archive matches the B000B full-inventory size and SHA-256. XML internal BUILD_DATE is Apr 27, 2015; public release notes label v5.0 as Mar 2015.",B104C,4210821f03fc5fc6f51e978cf2b82968f0500bc53c025cc5bf3cebb7c13015e4,2026-08-28T17:52:44Z,2026-08-28T20:09:48Z,2026-08-28T20:09:48Z,2026-08-28T20:09:48Z,2026-08-29T01:03:11Z,normalized_complete_derivative_retained; user_deletion_confirmed,no_logically_deleted_by_user,/mnt/data/ppi_repro_corrected/batches/B104C_20260828T194921Z/retained_inputs/B104C_msigdb_v5.0_normalized_entrez_gene_sets_20260828T194921Z.tsv.gz,6775fb96be44080c768bd5789a0dbb0c802a1a0faa45927aa2a07d70af9f7c1f,analyze_B104C_msigdb50_column_order.py:f9e22cba81824c827c07fa1988952ff944f195f5db022299e8a5654a63815c93|explore_B104C_column_order_variants.py:03a38936374fbc7403a08bc210f39f71a23fccbf87427ad80dbf45899d3ed37a|normalize_msigdb50.py:6485dd240433a54cc2503a2eb7db6b04e3a19202c16147f69d2d27d4580e873b,"10,348 XML gene-set rows preserved; 1,454 C5 rows; 1,315,074 summed unique Entrez memberships; source and C5 row orders retained",https://www.gsea-msigdb.org/gsea/downloads.jsp,"Clearance applies to the conversation attachment after frozen bundle validation; user may keep a local/backed-up master because the source requires registration. User confirmed `Deleted B104C`; residual runtime mounts, if any, are not treated as available inputs."
retained_input,B104C_msigdb_v5.0_normalized_entrez_gene_sets_20260828T194921Z.tsv.gz,/mnt/data/ppi_repro_corrected/batches/B104C_20260828T194921Z/retained_inputs/B104C_msigdb_v5.0_normalized_entrez_gene_sets_20260828T194921Z.tsv.gz,present_and_hash_verified,B104C,complete compact normalized representation of MSigDB v5.0 Entrez gene-set memberships and source order,future MSigDB comparisons and provenance reproduction; B104E provenance-safe MSigDB v5.0 feature-version screen,https://www.gsea-msigdb.org/gsea/downloads.jsp,https://docs.gsea-msigdb.org/MSigDB/Release_Notes/MSigDB_5.0/,derived_from_verified_user_archive,generated_and_reconciled,2026-08-28T20:09:48Z,2982724,6775fb96be44080c768bd5789a0dbb0c802a1a0faa45927aa2a07d70af9f7c1f,msigdb_v5.0_files_to_download_locally.zip:d372fc23f229cbb79656d824e0519587db6110963d22d1f4c95e5154963a32d2,"Preserves names, systematic IDs, collection/subcollection, GO ID, chip namespace, URL, XML order, C5 order, and sorted unique Entrez memberships.",B104C,,2026-08-28T20:09:48Z,2026-08-28T20:09:48Z,2026-08-28T20:09:48Z,,,required_compact_derivative,not_applicable_retained_derivative,/mnt/data/ppi_repro_corrected/batches/B104C_20260828T194921Z/retained_inputs/B104C_msigdb_v5.0_normalized_entrez_gene_sets_20260828T194921Z.tsv.gz,6775fb96be44080c768bd5789a0dbb0c802a1a0faa45927aa2a07d70af9f7c1f,normalize_msigdb50.py:6485dd240433a54cc2503a2eb7db6b04e3a19202c16147f69d2d27d4580e873b,"gzip valid; 10,348 rows + header; C5 1,454; membership sum 1,315,074",https://www.gsea-msigdb.org/gsea/downloads.jsp,
actual_input,uniprot_2016_mapping.zip,/mnt/data/uniprot_2016_mapping.zip,superseded_ledger_only_package,user_upload,user-side UniProt 2016 audit ledger package for O95073 and Q9Y620,B104D package review,multiple official UniProt release URLs recorded in retained ledger,https://ftp.uniprot.org/pub/databases/uniprot/previous_releases/,source URLs recorded per release in ledger,uploaded_by_user; parent archives downloaded and deleted on user system,,1326,494845b09874e26ef95c724f2a904f3d8cfeadb9c93c662975dc0028fcd0c61a,output of download_extract_uniprot_2016_mapping_audit.py,ZIP contains only uniprot_2016_mapping_audit_ledger.csv; extracted DAT/TSV/provenance files are absent and remain requested.; Superseded by complete B104E package uniprot_2016_mapping_audit_ledger.zip containing extracted records and per-release provenance.,B104D,,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,,,ledger retained; uploaded wrapper ZIP not required after deletion clearance,yes_pending_user_deletion,/mnt/data/ppi_repro_corrected/batches/B104D_20260829T010311Z/provenance/uniprot_2016_mapping_audit_ledger.csv,b2935c37f5aae16675bdd412d00257d84435406548313e61a7b2ca5eeee74378,B104D package review; package_uniprot_audit_outputs.py:c9978b763ee425cee10f2cdd15c222374553e405dafd55cbf0cd88dccbf531b1,ZIP has one member; retained ledger bytes and SHA-256 match the member exactly,not applicable; regenerate from retained user-side audit output directory,Safe to delete conversation ZIP after B104D bundle validation; extracted output package still needed.
diagnostic_input,fbe92bb6-4a87-4f70-834e-2a920376c88b.png,/mnt/data/fbe92bb6-4a87-4f70-834e-2a920376c88b.png,present_verified,user_upload,screenshot of ChatGPT Library storage display,B104D storage-limit explanation,,,,uploaded_by_user,,57271,3b35d9e22f889bee29d44571d325b5fb9042557b11e6c3baa524268e62d2f1eb,,,B104D,,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,,,diagnostic only; no scientific dependency,yes,,,,visually inspected; no data extraction required,,May be deleted at any time; not needed for reproduction.
retained_input,uniprot_2016_mapping_audit_ledger.csv,/mnt/data/ppi_repro_corrected/batches/B104D_20260829T010311Z/provenance/uniprot_2016_mapping_audit_ledger.csv,present_verified,extracted byte-for-byte from user-uploaded ZIP,append-only user-side UniProt archive verification ledger,B104D package review and future extracted-record audit,per-release URLs inside ledger,https://ftp.uniprot.org/pub/databases/uniprot/previous_releases/,official URLs recorded in ledger,retained_from_verified_user_package,2026-08-29T01:03:11Z,3358,b2935c37f5aae16675bdd412d00257d84435406548313e61a7b2ca5eeee74378,uniprot_2016_mapping.zip:494845b09874e26ef95c724f2a904f3d8cfeadb9c93c662975dc0028fcd0c61a,Three successful releases; expected/observed byte sizes and MD5 values match; extracted record payloads not present in uploaded ZIP.,B104D,,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,2026-08-29T01:03:11Z,,,required compact provenance record,not_applicable_retained_derivative,/mnt/data/ppi_repro_corrected/batches/B104D_20260829T010311Z/provenance/uniprot_2016_mapping_audit_ledger.csv,b2935c37f5aae16675bdd412d00257d84435406548313e61a7b2ca5eeee74378,,exact ZIP member extraction; member count and bytes verified,,
actual_input,uniprot_2016_mapping_audit_ledger.zip,/mnt/data/uniprot_2016_mapping_audit_ledger.zip,present_verified_complete_package,user_upload,complete user-side UniProt 2016 mapping audit outputs for O95073 and Q9Y620,B104E UniProt record audit and mapping interpretation,multiple official UniProt previous-release URLs recorded per release in retained provenance JSON and ledger,https://ftp.uniprot.org/pub/databases/uniprot/previous_releases/,official source URLs retained per release,"uploaded_by_user; three parent archives downloaded, verified, streamed, and deleted on user system",,30449,4ac8cb1a900215ded9dc35a4fc44a4abaaff3e5e774cf62769592f1ab153a7b0,output of download_extract_uniprot_2016_mapping_audit.py,"ZIP integrity passed; 16 members; contains three extracted DAT files, three TSV summaries, three provenance JSON files, three official RELEASE metalinks, and the append-only audit ledger.",B104E,,2026-08-29T12:08:14Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T14:03:33Z,conversation_attachment_deleted_by_user; compact retained derivatives preserved,no_user_confirmed_deleted,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/uniprot_2016_mapping_audit,per-file hashes recorded in B104E output checksum table and per-release provenance JSON,validate_uploaded_audit_archives.py:86e8369dbe60594d88056c1d52ebad9a6bd7af3fa5fc96bf002871f59df7371f; parse_uniprot_target_records.py:5115ef5f936bd7ba2b519f269cf4bc418102c7c95b615b1444243859b276115d,ZIP test passed; 16/16 members extracted; all small-output hashes agree with audit ledger/provenance; both O95073 and Q9Y620 found in all three releases.,regenerate with retained download/extract script from official UniProt previous releases,User reported Deleted B104E on 2026-08-29; exact compact members and provenance remain retained.
actual_input,goa_date_screen_results.zip,/mnt/data/goa_date_screen_results.zip,present_verified_complete_package,user_upload,user-side GOA release 158–169 source-date screening outputs,"B104E GOA source-date, term-selection, and column-order trajectory analyses",per-release EBI GOA GAF/GPI URLs recorded in each retained JSON,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,official URLs retained per release,"uploaded_by_user; raw GAF/GPI pairs downloaded, verified, analyzed, and deleted sequentially on user system",,54246,502c8ffdb7b809c1665e82d31db52b72e7e855e7e9fcc06a8a2f46a64bc30de9,output of screen_goa_release_date_range.py using B104D reference pack,"ZIP integrity passed; 15 members; includes one detailed JSON per release 158–169, summary CSV, metadata JSON, and append-only events CSV.",B104E,,2026-08-29T12:08:14Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T14:03:33Z,conversation_attachment_deleted_by_user; compact retained derivatives preserved,no_user_confirmed_deleted,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/goa_date_screen_results,per-file hashes recorded in B104E output checksum table,validate_uploaded_audit_archives.py:86e8369dbe60594d88056c1d52ebad9a6bd7af3fa5fc96bf002871f59df7371f; summarize_goa_date_screen.py:56a75971c434ffecf6074297f6f5a02195f0ef53b0ed3c8132394438d53e180c,ZIP test passed; 12 release JSONs present and internally agree with summary; 3 source-integrity/analysis/deletion events per release; 81 total package checks passed.,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,User reported Deleted B104E on 2026-08-29; exact compact members and provenance remain retained.
retained_input_collection,B104E retained UniProt audit outputs,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/uniprot_2016_mapping_audit,present_verified,extracted_from_verified_user_upload,complete compact records and provenance from three 1.5-GB UniProt parent archives,B104E and future mapping-source audits,per-release URLs in provenance JSON,https://ftp.uniprot.org/pub/databases/uniprot/previous_releases/,official,retained_from_verified_package,2026-08-29T12:27:34Z,81058,collection_manifested_per_file,uniprot_2016_mapping_audit_ledger.zip:4ac8cb1a900215ded9dc35a4fc44a4abaaff3e5e774cf62769592f1ab153a7b0,Four files per release plus audit ledger; all declared hashes validated.,B104E,,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,,,required compact retained input,not_applicable_retained_collection,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/uniprot_2016_mapping_audit,see B104E output checksums,,16 ZIP members -> 16 retained files; exact member bytes retained,official UniProt URLs in provenance JSON,
retained_input_collection,B104E retained GOA 158–169 date-screen results,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/goa_date_screen_results,present_verified,extracted_from_verified_user_upload,"compact per-release source hashes, headers, mapping statistics, label comparison, term selection, and order scores",B104E and future source-date audits,per-release GAF/GPI URLs in JSON,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,official,retained_from_verified_package,2026-08-29T12:27:34Z,451017,collection_manifested_per_file,goa_date_screen_results.zip:502c8ffdb7b809c1665e82d31db52b72e7e855e7e9fcc06a8a2f46a64bc30de9,"12 release JSON files plus summary, metadata, and append-only events.",B104E,,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,2026-08-29T12:27:34Z,,,required compact retained input,not_applicable_retained_collection,/mnt/data/ppi_repro_corrected/batches/B104E_20260829T121535Z/retained_inputs/goa_date_screen_results,see B104E output checksums,,15 ZIP members -> 15 retained files; exact member bytes retained,official EBI GOA URLs in per-release JSON,
actual_input_rejected,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,/mnt/data/dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,user_confirmed_deleted_from_conversation; residual runtime mount not authoritative,user_upload,"intended Entrez-native GO annotation control; rejected because bytes are GitHub HTML, not TSV",B104F input audit only,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-allev.tsv,https://github.com/dhimmel/gene-ontology/blob/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-allev.tsv,commit-pinned canonical raw URL recorded; uploaded bytes do not match it,uploaded_by_user_as_saved_GitHub_HTML_page,2026-08-29T14:03:33Z,147142,26884fcfa735b95c329280107c118ee38d1fc1a510287187873e8805991129d0,saved GitHub blob HTML page,"Filename ends in .tsv, but bytes are an HTML document and must not be parsed as annotation data.",B104F,,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:58:24Z,rejected_wrong_media_type; audit retained; user deletion confirmed,no_user_confirmed,/mnt/data/ppi_repro_corrected/batches/B104F_20260829T140333Z/analysis/B104F_uploaded_dhimmel_file_audit.csv,08f64be2297fb4de7cb52b10fd8e02070953a678f9b225a44c2d0247cb4377c6,b9cc22b19d44f59d82132f1d9e4d6959e53b74157718a661e1211a253892b4ce,HTML signature and title recorded; zero annotation rows parsed,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-allev.tsv,User reported Deleted B104F. Do not use residual mounted bytes as active inputs.
actual_input_rejected,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,/mnt/data/dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,user_confirmed_deleted_from_conversation; residual runtime mount not authoritative,user_upload,"intended Entrez-native GO annotation control; rejected because bytes are GitHub HTML, not TSV",B104F input audit only,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-expev.tsv,https://github.com/dhimmel/gene-ontology/blob/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-expev.tsv,commit-pinned canonical raw URL recorded; uploaded bytes do not match it,uploaded_by_user_as_saved_GitHub_HTML_page,2026-08-29T14:03:33Z,150794,36dcf23ff53284098317126dca8f4e87990071017a17ce0847d7578a18da3d7a,saved GitHub blob HTML page,"Filename ends in .tsv, but bytes are an HTML document and must not be parsed as annotation data.",B104F,,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:58:24Z,rejected_wrong_media_type; audit retained; user deletion confirmed,no_user_confirmed,/mnt/data/ppi_repro_corrected/batches/B104F_20260829T140333Z/analysis/B104F_uploaded_dhimmel_file_audit.csv,08f64be2297fb4de7cb52b10fd8e02070953a678f9b225a44c2d0247cb4377c6,b9cc22b19d44f59d82132f1d9e4d6959e53b74157718a661e1211a253892b4ce,HTML signature and title recorded; zero annotation rows parsed,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-expev.tsv,User reported Deleted B104F. Do not use residual mounted bytes as active inputs.
actual_input_rejected,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,/mnt/data/dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,user_confirmed_deleted_from_conversation; residual runtime mount not authoritative,user_upload,"intended Entrez-native GO annotation control; rejected because bytes are GitHub HTML, not TSV",B104F input audit only,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-allev.tsv,https://github.com/dhimmel/gene-ontology/blob/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-allev.tsv,commit-pinned canonical raw URL recorded; uploaded bytes do not match it,uploaded_by_user_as_saved_GitHub_HTML_page,2026-08-29T14:03:33Z,147185,12b32f3f44014ba0d16a341ad5ace8170afa047c783074cc817556edd7cee874,saved GitHub blob HTML page,"Filename ends in .tsv, but bytes are an HTML document and must not be parsed as annotation data.",B104F,,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:58:24Z,rejected_wrong_media_type; audit retained; user deletion confirmed,no_user_confirmed,/mnt/data/ppi_repro_corrected/batches/B104F_20260829T140333Z/analysis/B104F_uploaded_dhimmel_file_audit.csv,08f64be2297fb4de7cb52b10fd8e02070953a678f9b225a44c2d0247cb4377c6,b9cc22b19d44f59d82132f1d9e4d6959e53b74157718a661e1211a253892b4ce,HTML signature and title recorded; zero annotation rows parsed,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-allev.tsv,User reported Deleted B104F. Do not use residual mounted bytes as active inputs.
actual_input_rejected,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,/mnt/data/dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,user_confirmed_deleted_from_conversation; residual runtime mount not authoritative,user_upload,"intended Entrez-native GO annotation control; rejected because bytes are GitHub HTML, not TSV",B104F input audit only,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-expev.tsv,https://github.com/dhimmel/gene-ontology/blob/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-expev.tsv,commit-pinned canonical raw URL recorded; uploaded bytes do not match it,uploaded_by_user_as_saved_GitHub_HTML_page,2026-08-29T14:03:33Z,147186,66064652bc84250a6d2349b591381b10f7436bc48cdb4e4224be977bd7258474,saved GitHub blob HTML page,"Filename ends in .tsv, but bytes are an HTML document and must not be parsed as annotation data.",B104F,,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:03:33Z,2026-08-29T14:58:24Z,rejected_wrong_media_type; audit retained; user deletion confirmed,no_user_confirmed,/mnt/data/ppi_repro_corrected/batches/B104F_20260829T140333Z/analysis/B104F_uploaded_dhimmel_file_audit.csv,08f64be2297fb4de7cb52b10fd8e02070953a678f9b225a44c2d0247cb4377c6,b9cc22b19d44f59d82132f1d9e4d6959e53b74157718a661e1211a253892b4ce,HTML signature and title recorded; zero annotation rows parsed,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-inferred-expev.tsv,User reported Deleted B104F. Do not use residual mounted bytes as active inputs.
actual_input,GO_annotations-9606-direct-allev.tsv,/mnt/data/GO_annotations-9606-direct-allev.tsv,present_analyzed_deletion_clearance_issued,user_upload,Entrez-native historical GO control (direct annotations; all evidence),analyze_B104G_full_row_mapping_and_dhimmel.py,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-allev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606,commit-pinned canonical raw URL recorded,downloaded by user with validated commit-pinned script; supplied as raw TSV,,4247863,2bda650477f7a8571f9926480ae7099871c00c46707b14a89b9b8e25f6f8d329,dhimmel/gene-ontology commit 962a5e12f8590400c2891cde93fd6a783b26e02e,Validated TSV header; 16440 data rows. Compared as an Entrez-native control; does not exactly reproduce a GraphSAGE label column.,B104G,,2026-08-29T14:58:24Z,2026-08-29T14:58:24Z,2026-08-29T15:14:52Z,2026-08-29T15:14:52Z,,byte-exact deterministic gzip retained; deletion clearance issued,yes_pending_user_deletion,/mnt/data/ppi_repro_corrected/batches/B104G_20260829T150633Z/retained_inputs/GO_annotations-9606-direct-allev.tsv.gz,1e8a2e9d82b34d1cf2511661c1b2413f3fd0c3e502fd694d9e50aad29e3ebb66,39e1b09856d8d8fd43265093b6a292b1daa4aeda03680b70a1458f991f38bc51,raw bytes=4247863; raw sha256=2bda650477f7a8571f9926480ae7099871c00c46707b14a89b9b8e25f6f8d329; retained gzip bytes=1653192; decompressed gzip sha256 equals raw; line count=16441,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-allev.tsv,Safe to delete conversation attachment after B104G bundle validation; keep local master or reacquire from commit-pinned raw URL.
actual_input,GO_annotations-9606-direct-expev.tsv,/mnt/data/GO_annotations-9606-direct-expev.tsv,present_analyzed_deletion_clearance_issued,user_upload,Entrez-native historical GO control (direct annotations; project experimental evidence),analyze_B104G_full_row_mapping_and_dhimmel.py,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-expev.tsv,https://github.com/dhimmel/gene-ontology/tree/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606,commit-pinned canonical raw URL recorded,downloaded by user with validated commit-pinned script; supplied as raw TSV,,1846292,08d85330226b9d127e4ac004b7fb597f1eb2766798d42d5928424ecf556ac18f,dhimmel/gene-ontology commit 962a5e12f8590400c2891cde93fd6a783b26e02e,Validated TSV header; 10174 data rows. Compared as an Entrez-native control; does not exactly reproduce a GraphSAGE label column.,B104G,,2026-08-29T14:58:24Z,2026-08-29T14:58:24Z,2026-08-29T15:14:52Z,2026-08-29T15:14:52Z,,byte-exact deterministic gzip retained; deletion clearance issued,yes_pending_user_deletion,/mnt/data/ppi_repro_corrected/batches/B104G_20260829T150633Z/retained_inputs/GO_annotations-9606-direct-expev.tsv.gz,1b3525d3e300a83624f5d98dd22457ba3690e74b8564080f060e4ab9d7e4e8fb,39e1b09856d8d8fd43265093b6a292b1daa4aeda03680b70a1458f991f38bc51,raw bytes=1846292; raw sha256=08d85330226b9d127e4ac004b7fb597f1eb2766798d42d5928424ecf556ac18f; retained gzip bytes=662036; decompressed gzip sha256 equals raw; line count=10175,https://raw.githubusercontent.com/dhimmel/gene-ontology/962a5e12f8590400c2891cde93fd6a783b26e02e/annotations/taxid_9606/GO_annotations-9606-direct-expev.tsv,Safe to delete conversation attachment after B104G bundle validation; keep local master or reacquire from commit-pinned raw URL.
