gene_index	entrez_gene_id	positive_label_count	in_graphsage_4301
2925	10565	56	1
2926	10569	42	1
2927	10572	13	1
2928	10577	26	1
2929	10579	16	1
2930	10580	61	1
2931	10592	29	1
2932	10598	14	1
2933	10600	68	1
2934	10603	14	1
2935	10613	64	1
2936	10616	65	1
2937	10621	15	1
2938	10622	16	1
2939	10623	21	1
2940	10626	73	1
2941	10628	17	1
2942	10629	37	1
2943	10631	16	1
2944	10632	18	1
2945	10636	71	1
2946	10642	40	1
2947	10645	19	1
2948	10652	31	1
2949	10657	61	1
2950	10658	31	1
2951	10659	7	1
2952	10661	53	0
2953	10664	60	1
2954	10670	45	1
2955	10672	12	1
2956	10683	2	1
2957	10714	24	1
2958	10721	39	1
2959	10725	49	1
2960	10728	33	1
2961	10735	42	1
2962	10736	30	0
2963	10747	27	1
2964	10755	50	1
2965	10758	11	1
2966	10763	24	1
2967	10765	32	1
2968	10766	0	1
2969	10769	59	1
2970	10772	44	1
2971	10776	25	1
2972	10782	29	1
2973	10783	48	1
2974	10787	30	1
2975	10791	17	1
2976	10800	0	1
2977	10801	27	1
2978	10808	16	1
2979	10817	5	1
2980	10818	6	1
2981	10845	29	1
2982	10848	8	1
2983	10856	89	1
2984	10868	31	1
2985	10869	42	1
2986	10891	60	1
2987	10892	73	1
2988	10899	31	1
2989	10901	32	1
2990	10902	35	1
2991	10905	14	1
2992	10908	4	1
2993	10912	31	1
2994	10919	67	1
2995	10921	51	1
2996	10922	27	1
2997	10928	15	1
2998	10930	15	1
2999	10933	36	1
3000	10935	77	1
3001	10938	49	1
3002	10939	8	1
3003	10943	35	1
3004	10952	36	1
3005	10955	3	1
3006	10956	43	1
3007	10959	29	1
3008	10965	24	1
3009	10972	42	1
3010	10975	0	1
3011	10978	35	1
3012	10987	76	1
3013	10991	13	1
3014	10993	25	1
3015	10998	23	1
3016	11001	34	1
3017	11004	28	1
3018	11011	51	1
3019	11030	45	1
3020	11033	15	1
3021	11034	18	1
3022	11035	68	1
3023	11040	57	1
3024	11047	29	1
3025	11051	36	1
3026	11052	36	1
3027	11059	32	1
3028	11060	59	1
3029	11063	8	0
3030	11065	35	0
3031	11069	5	1
3032	11073	20	1
3033	11075	20	0
3034	11076	28	1
3035	11082	14	1
3036	11091	38	1
3037	11104	16	1
3038	11107	58	1
3039	11117	8	1
3040	11120	8	1
3041	11122	25	0
3042	11124	41	1
3043	11127	30	1
3044	11128	25	1
3045	11130	27	1
3046	11132	39	1
3047	11135	25	1
3048	11140	22	1
3049	11143	45	1
3050	11144	10	0
3051	11149	35	1
3052	11151	51	1
3053	11160	68	1
3054	11168	22	1
3055	11171	43	1
3056	11176	68	1
3057	11184	28	1
3058	11186	23	1
3059	11188	6	1
3060	11189	46	1
3061	11190	33	1
3062	11193	20	1
3063	11200	84	1
3064	11213	77	1
3065	11218	43	1
3066	11221	47	1
3067	11236	64	1
3068	11251	6	1
3069	11253	30	1
3070	11260	21	1
3071	11284	60	1
3072	11285	37	1
3073	11315	98	1
3074	11325	23	1
3075	11326	8	1
3076	11328	12	1
3077	11331	80	1
3078	11338	61	1
3079	11342	23	1
3080	11343	28	1
3081	11344	46	1
3082	22795	8	1
3083	22796	20	0
3084	22797	8	1
3085	22800	18	1
3086	22801	19	1
3087	22809	63	1
3088	22821	4	1
3089	22836	20	1
3090	22845	19	1
3091	22846	25	1
3092	22853	31	1
3093	22854	11	1
3094	22856	19	1
3095	22861	44	1
3096	22862	16	1
3097	22863	56	1
3098	22865	0	1
3099	22871	46	1
3100	22872	18	1
3101	22882	42	1
3102	22893	39	1
3103	22894	23	1
3104	22899	17	1
3105	22900	43	1
3106	22906	49	1
3107	22909	38	1
3108	22914	13	1
3109	22916	66	1
3110	22918	20	1
3111	22919	27	1
3112	22920	22	1
3113	22930	62	1
3114	22933	94	1
3115	22937	36	1
3116	22938	84	1
3117	22943	46	1
3118	22948	48	1
3119	22953	8	1
3120	22954	85	1
3121	22955	12	1
3122	22976	76	1
3123	22985	44	1
3124	22995	20	1
3125	23005	0	1
3126	23007	15	1
3127	23011	30	1
3128	23020	37	1
3129	23024	16	1
3130	23025	25	1
3131	23028	92	1
3132	23032	50	1
3133	23039	20	1
3134	23043	71	1
3135	23047	26	1
3136	23049	45	1
3137	23054	65	1
3138	23064	82	1
3139	23071	32	1
3140	23075	7	1
3141	23077	2	1
3142	23081	50	1
3143	23085	29	1
3144	23087	22	1
3145	23089	26	1
3146	23095	23	1
3147	23118	28	1
3148	23122	40	1
3149	23126	23	1
3150	23129	19	1
3151	23133	74	1
3152	23135	46	0
3153	23139	37	1
3154	23144	32	1
3155	23154	11	1
3156	23161	16	1
3157	23162	28	1
3158	23166	16	1
3159	23175	24	1
3160	23177	19	1
3161	23184	2	1
3162	23186	63	1
3163	23189	31	1
3164	23191	32	1
3165	23192	16	1
3166	23205	15	1
3167	23207	23	0
3168	23210	56	1
3169	23212	27	1
3170	23213	61	1
3171	23214	24	1
3172	23230	2	1
3173	23235	31	1
3174	23236	78	1
3175	23258	14	1
3176	23263	4	1
3177	23279	13	1
3178	23286	57	1
3179	23287	34	1
3180	23291	69	1
3181	23293	55	1
3182	23295	47	1
3183	23299	28	1
3184	23303	14	1
3185	23304	64	1
3186	23305	3	1
3187	23308	8	1
3188	23309	8	1
3189	23310	20	1
3190	23312	13	1
3191	23314	8	1
3192	23315	0	1
3193	23318	40	1
3194	23326	61	1
3195	23327	39	1
3196	23332	48	1
3197	23338	37	1
3198	23345	40	1
3199	23347	0	1
3200	23348	5	1
3201	23353	25	1
3202	23354	20	1
3203	23362	0	1
3204	23363	32	1
3205	23368	20	1
3206	23370	27	1
3207	23376	73	1
3208	23383	18	1
3209	23390	44	1
3210	23392	24	1
3211	23394	0	1
3212	23396	0	1
3213	23397	16	1
3214	23405	58	1
3215	23406	11	1
3216	23409	52	1
3217	23411	101	1
3218	23414	48	1
3219	23418	0	1
3220	23424	28	1
3221	23428	20	1
3222	23429	28	1
3223	23433	70	1
3224	23435	58	1
3225	23440	0	0
3226	23451	31	1
3227	23461	26	1
3228	23475	27	1
3229	23476	60	1
3230	23481	40	1
3231	23498	22	1
3232	23499	50	1
3233	23503	30	1
3234	23509	28	1
3235	23512	27	1
3236	23513	45	1
3237	23515	32	1
3238	23516	23	1
3239	23522	69	1
3240	23529	48	1
3241	23532	34	1
3242	23534	14	1
3243	23542	38	1
3244	23543	46	1
3245	23557	32	1
3246	23560	54	1
3247	23566	0	1
3248	23568	38	1
3249	23580	25	1
3250	23583	29	1
3251	23586	55	1
3252	23592	33	1
3253	23598	7	1
3254	23601	16	1
3255	23604	36	1
3256	23612	30	1
3257	23617	32	0
3258	23624	46	1
3259	23633	2	1
3260	23636	66	1
3261	23640	16	1
3262	23643	17	1
3263	23648	0	1
3264	23649	8	1
3265	23654	34	1
3266	23673	30	1
3267	23678	0	1
3268	23705	29	1
3269	23741	39	1
3270	23759	37	1
3271	23765	8	1
3272	23770	2	1
3273	23774	38	1
3274	23779	22	1
3275	23787	29	1
3276	24145	29	1
3277	24148	57	1
3278	25776	48	1
3279	25777	32	1
3280	25780	1	1
3281	25788	19	1
3282	25796	22	1
3283	25800	17	1
3284	25803	26	1
3285	25805	53	1
3286	25806	4	1
3287	25813	33	1
3288	25816	5	1
3289	25820	21	1
3290	25824	51	1
3291	25825	33	1
3292	25833	55	0
3293	25836	66	1
3294	25839	20	0
3295	25842	36	1
3296	25847	21	1
3297	25855	45	1
3298	25861	13	1
3299	25865	83	1
3300	25884	2	1
3301	25888	18	1
3302	25896	28	1
3303	25898	47	1
3304	25909	25	1
3305	25913	68	1
3306	25923	19	1
3307	25924	19	1
3308	25930	46	1
3309	25932	36	1
3310	25937	45	1
3311	25939	41	1
3312	25942	78	1
3313	25945	8	1
3314	25960	11	1
3315	25970	0	1
3316	25976	33	1
3317	25988	73	1
3318	25998	37	1
3319	25999	54	1
3320	26000	14	1
3321	26001	25	1
3322	26013	54	1
3323	26019	30	1
3324	26039	45	1
3325	26047	21	1
3326	26058	31	1
3327	26060	25	1
3328	26061	25	1
3329	26065	25	1
3330	26100	19	1
3331	26108	0	0
3332	26119	41	1
3333	26121	35	1
3334	26130	11	1
3335	26133	21	1
3336	26173	20	1
3337	26191	66	1
3338	26224	28	1
3339	26227	8	1
3340	26234	23	1
3341	26256	13	1
3342	26258	37	1
3343	26259	36	1
3344	26270	20	1
3345	26271	35	1
3346	26272	21	1
3347	26276	21	1
3348	26277	67	1
3349	26284	25	1
3350	26286	20	1
3351	26291	22	0
3352	26297	16	1
3353	26469	0	1
3354	26509	24	1
3355	26512	24	1
3356	26519	27	1
3357	26520	27	1
3358	26523	68	1
3359	26524	53	1
3360	26574	60	1
3361	26585	60	1
3362	26610	50	1
3363	26747	57	1
3364	26973	6	1
3365	26986	57	1
3366	26994	28	1
3367	26999	37	1
3368	27000	53	1
3369	27005	63	1
3370	27018	0	1
3371	27031	22	1
3372	27032	38	1
3373	27033	5	1
3374	27035	46	1
3375	27040	31	1
3376	27086	60	1
3377	27094	17	0
3378	27097	30	1
3379	27102	39	1
3380	27113	4	1
3381	27122	32	1
3382	27123	15	1
3383	27125	8	1
3384	27130	10	1
3385	27141	34	1
3386	27148	58	1
3387	27154	29	1
3388	27159	20	1
3389	27161	75	1
3390	27164	0	1
3391	27173	13	1
3392	27185	34	1
3393	27201	6	1
3394	27230	6	1
3395	27232	20	1
3396	27236	18	1
3397	27242	22	1
3398	27248	23	1
3399	27252	43	1
3400	27257	27	1
3401	27284	16	1
3402	27289	15	1
3403	27304	26	0
3404	27306	12	1
3405	27316	82	1
3406	27327	46	1
3407	27329	33	1
3408	27335	19	1
3409	27338	45	1
3410	27339	51	1
3411	27343	17	1
3412	27346	16	1
3413	27350	36	1
3414	27352	22	1
3415	27429	56	1
3416	27430	28	1
3417	28514	56	1
3418	28962	9	1
3419	28982	20	1
3420	28988	36	1
3421	28989	36	1
3422	28996	83	1
3423	28999	57	1
3424	29072	37	1
3425	29079	60	1
3426	29102	30	1
3427	29104	13	1
3428	29107	8	1
3429	29108	82	1
3430	29109	42	1
3431	29110	56	1
3432	29115	20	1
3433	29116	23	1
3434	29117	55	1
3435	29119	12	1
3436	29126	21	1
3437	29127	47	1
3438	29775	22	1
3439	29789	35	1
3440	29800	29	1
3441	29843	61	1
3442	29844	28	1
3443	29881	16	1
3444	29882	32	1
3445	29886	20	1
3446	29890	26	1
3447	29894	27	1
3448	29896	31	1
3449	29899	19	1
3450	29901	0	1
3451	29911	23	1
3452	29929	21	1
3453	29935	30	1
3454	29937	18	1
3455	29940	20	1
3456	29945	26	1
3457	29956	23	1
3458	29959	12	1
3459	29965	19	1
3460	29969	61	1
3461	29970	0	1
3462	29974	19	1
3463	29979	63	1
3464	29995	24	1
3465	30001	31	1
3466	30009	40	1
3467	30012	0	0
3468	30061	17	1
3469	30812	59	1
3470	30813	0	1
3471	30815	21	1
3472	30818	20	1
3473	30819	24	1
3474	30827	70	1
3475	30835	13	1
3476	30837	4	1
3477	30844	26	1
3478	30845	34	1
3479	30846	35	1
3480	30851	21	1
3481	49860	13	0
3482	50485	53	1
3483	50487	18	1
3484	50488	66	1
3485	50489	5	1
3486	50509	8	1
3487	50511	20	1
3488	50512	2	1
3489	50515	15	1
3490	50617	27	1
3491	50649	7	1
3492	50852	27	1
3493	50859	0	1
3494	50937	0	0
3495	50943	63	1
3496	50944	41	1
3497	50964	47	1
3498	51009	47	1
3499	51010	32	1
3500	51022	17	1
3501	51024	57	1
3502	51026	21	1
3503	51046	21	0
3504	51062	28	0
3505	51065	40	1
3506	51067	22	1
3507	51076	16	1
3508	51079	79	1
3509	51085	51	1
3510	51094	35	1
3511	51099	37	1
3512	51100	50	1
3513	51107	22	1
3514	51111	3	1
3515	51118	26	1
3516	51119	42	1
3517	51127	19	0
3518	51132	30	1
3519	51135	17	1
3520	51141	45	1
3521	51143	36	1
3522	51144	2	1
3523	51147	69	1
3524	51160	54	1
3525	51162	18	1
3526	51163	27	1
3527	51166	14	1
3528	51167	28	1
3529	51168	8	1
3530	51170	24	1
3531	51176	94	1
3532	51181	28	1
3533	51185	29	1
3534	51191	25	0
3535	51193	55	1
3536	51194	0	1
3537	51196	35	1
3538	51199	11	1
3539	51201	24	1
3540	51231	11	1
3541	51246	20	1
3542	51247	26	1
3543	51256	37	1
3544	51257	25	1
3545	51272	23	1
3546	51283	36	1
3547	51284	62	1
3548	51289	6	1
3549	51291	18	1
3550	51302	12	1
3551	51304	25	1
3552	51311	34	1
3553	51312	0	1
3554	51319	26	1
3555	51322	74	1
3556	51330	11	1
3557	51340	28	1
3558	51343	38	1
3559	51347	49	1
3560	51366	60	1
3561	51377	45	1
3562	51378	31	1
3563	51379	48	1
3564	51384	38	1
3565	51386	18	1
3566	51393	7	1
3567	51422	46	1
3568	51426	23	1
3569	51429	51	1
3570	51433	26	1
3571	51434	26	1
3572	51450	0	1
3573	51451	28	1
3574	51454	4	1
3575	51455	2	1
3576	51466	23	1
3577	51474	29	1
3578	51493	36	1
3579	51499	72	1
3580	51504	26	1
3581	51510	30	1
3582	51514	42	1
3583	51523	45	1
3584	51529	26	1
3585	51542	19	1
3586	51547	74	1
3587	51548	45	1
3588	51552	36	1
3589	51561	31	1
3590	51562	37	1
3591	51564	27	1
3592	51567	36	1
3593	51588	60	1
3594	51592	49	1
3595	51593	47	1
3596	51599	15	1
3597	51619	16	1
3598	51621	0	1
3599	51665	0	1
3600	51667	29	1
3601	51684	40	1
3602	51692	26	1
3603	51701	54	1
3604	51715	36	1
3605	51720	75	1
3606	51735	25	1
3607	51738	52	1
3608	51741	60	1
3609	51747	30	1
3610	51750	58	1
3611	51752	17	1
3612	51754	5	0
3613	51755	60	1
3614	51763	84	1
3615	51773	61	1
3616	53335	48	1
3617	53340	6	1
3618	53347	11	1
3619	53358	0	1
3620	53405	20	1
3621	53615	18	1
3622	53616	3	1
3623	53834	20	1
3624	53840	40	1
3625	53904	27	1
3626	53905	10	1
3627	53947	18	1
3628	53981	20	1
3629	54097	19	1
3630	54106	82	1
3631	54107	29	1
3632	54205	10	1
3633	54206	31	1
3634	54332	27	1
3635	54344	30	1
3636	54345	67	1
3637	54361	69	1
3638	54363	22	1
3639	54386	86	1
3640	54407	0	1
3641	54413	40	1
3642	54431	46	1
3643	54434	47	1
3644	54440	0	1
3645	54463	24	1
3646	54464	31	1
3647	54471	28	1
3648	54476	28	1
3649	54487	35	1
3650	54490	12	1
3651	54496	46	1
3652	54512	39	1
3653	54514	28	0
3654	54538	12	1
3655	54541	35	1
3656	54556	45	1
3657	54567	46	1
3658	54576	23	1
3659	54577	22	1
3660	54583	56	1
3661	54584	0	1
3662	54600	27	1
3663	54602	37	1
3664	54617	73	1
3665	54623	85	1
3666	54658	23	1
3667	54677	23	1
3668	54708	38	1
3669	54764	47	1
3670	54778	62	1
3671	54795	46	1
3672	54801	23	1
3673	54806	63	1
3674	54820	28	1
3675	54822	4	1
3676	54840	42	1
3677	54843	41	1
3678	54850	0	1
3679	54862	23	1
3680	54872	28	1
3681	54880	67	1
3682	54892	5	1
3683	54899	16	1
3684	54902	16	1
3685	54903	22	1
3686	54904	24	1
3687	54910	39	1
3688	54926	16	1
3689	54927	55	1
3690	54929	29	1
3691	54949	36	1
3692	54960	17	1
3693	54962	29	1
3694	54968	18	1
3695	54974	29	1
3696	54977	6	1
3697	54982	42	1
3698	54984	57	1
3699	54997	70	1
3700	55004	53	1
3701	55011	78	1
3702	55023	63	1
3703	55031	60	1
3704	55036	22	1
3705	55072	63	1
3706	55075	15	1
3707	55081	31	1
3708	55083	0	1
3709	55109	13	1
3710	55117	7	1
3711	55124	61	0
3712	55125	38	1
3713	55128	38	1
3714	55140	59	1
3715	55142	26	1
3716	55145	48	1
3717	55149	28	1
3718	55154	18	1
3719	55159	44	1
3720	55160	0	1
3721	55164	32	1
3722	55170	57	1
3723	55174	19	1
3724	55183	10	1
3725	55201	35	1
3726	55233	13	1
3727	55236	19	1
3728	55240	18	1
3729	55247	35	0
3730	55250	9	1
3731	55256	23	1
3732	55284	20	1
3733	55288	23	1
3734	55294	72	1
3735	55326	8	1
3736	55327	23	1
3737	55331	25	1
3738	55342	15	1
3739	55352	37	1
3740	55357	11	1
3741	55361	33	1
3742	55364	54	1
3743	55366	27	1
3744	55423	8	0
3745	55432	22	1
3746	55437	32	1
3747	55454	18	1
3748	55471	14	1
3749	55500	22	1
3750	55501	15	1
3751	55503	22	1
3752	55521	11	1
3753	55534	45	1
3754	55553	26	1
3755	55558	10	1
3756	55559	27	1
3757	55568	19	1
3758	55576	21	1
3759	55589	7	1
3760	55600	31	1
3761	55604	52	1
3762	55611	47	1
3763	55612	8	1
3764	55614	34	1
3765	55624	19	1
3766	55625	31	1
3767	55627	26	1
3768	55629	23	1
3769	55632	0	1
3770	55636	21	1
3771	55650	27	1
3772	55654	24	1
3773	55655	27	1
3774	55656	19	1
3775	55669	16	1
3776	55670	24	1
3777	55681	34	1
3778	55689	52	1
3779	55690	11	1
3780	55696	62	1
3781	55703	15	1
3782	55704	46	1
3783	55705	8	1
3784	55706	24	1
3785	55715	0	1
3786	55723	14	1
3787	55729	61	1
3788	55740	6	1
3789	55742	12	1
3790	55743	37	1
3791	55746	19	1
3792	55750	8	1
3793	55752	17	1
3794	55755	70	1
3795	55756	21	1
3796	55759	25	1
3797	55790	18	1
3798	55795	44	1
3799	55796	19	1
3800	55801	51	1
3801	55816	8	1
3802	55818	68	1
3803	55819	16	1
3804	55832	44	1
3805	55835	26	1
3806	55837	46	1
3807	55847	13	1
3808	55856	15	1
3809	55867	28	1
3810	55904	79	1
3811	55929	64	1
3812	55958	20	1
3813	55959	42	1
3814	55967	12	1
3815	55971	35	1
3816	55998	22	1
3817	56000	19	0
3818	56033	0	1
3819	56034	38	1
3820	56172	11	1
3821	56243	6	1
3822	56246	30	1
3823	56253	18	1
3824	56254	87	1
3825	56262	25	1
3826	56301	8	1
3827	56302	15	1
3828	56479	8	1
3829	56548	13	1
3830	56603	24	1
3831	56652	35	1
3832	56655	29	1
3833	56674	12	1
3834	56751	0	1
3835	56776	46	1
3836	56829	39	1
3837	56852	43	1
3838	56853	37	1
3839	56897	36	1
3840	56898	32	1
3841	56913	9	1
3842	56915	29	1
3843	56923	22	1
3844	56940	24	1
3845	56943	60	1
3846	56949	25	1
3847	56950	55	1
3848	56957	54	1
3849	56970	60	1
3850	56984	13	1
3851	56993	28	1
3852	56994	14	1
3853	56998	42	1
3854	57007	52	1
3855	57010	5	1
3856	57026	47	1
3857	57030	3	1
3858	57045	8	1
3859	57048	4	1
3860	57057	48	0
3861	57060	14	1
3862	57082	40	1
3863	57084	0	1
3864	57092	21	1
3865	57099	9	1
3866	57104	23	1
3867	57107	18	1
3868	57113	0	1
3869	57117	19	1
3870	57120	15	1
3871	57122	24	1
3872	57142	42	1
3873	57144	0	1
3874	57153	26	1
3875	57154	79	1
3876	57159	0	1
3877	57162	0	0
3878	57167	11	0
3879	57178	11	1
3880	57187	19	1
3881	57216	15	1
3882	57222	16	1
3883	57325	32	1
3884	57332	41	1
3885	57379	59	1
3886	57396	15	1
3887	57402	37	1
3888	57403	32	1
3889	57405	20	0
3890	57447	24	1
3891	57448	24	1
3892	57449	25	1
3893	57491	0	1
3894	57493	0	1
3895	57496	37	1
3896	57502	26	1
3897	57506	63	1
3898	57508	20	1
3899	57514	0	1
3900	57521	72	1
3901	57522	0	1
3902	57534	9	1
3903	57551	39	1
3904	57555	30	1
3905	57574	9	1
3906	57575	0	1
3907	57591	52	1
3908	57599	21	1
3909	57610	0	1
3910	57611	11	0
3911	57616	39	1
3912	57617	28	1
3913	57620	24	1
3914	57626	4	1
3915	57630	24	1
3916	57634	29	1
3917	57646	41	1
3918	57662	32	1
3919	57669	11	1
3920	57679	44	1
3921	57680	69	1
3922	57689	10	1
3923	57704	16	1
3924	57706	28	1
3925	57708	37	1
3926	57731	44	1
3927	57732	30	1
3928	57761	60	1
3929	57787	23	1
3930	57826	46	1
3931	57829	33	0
3932	58155	24	1
3933	58190	50	1
3934	58191	15	1
3935	58478	20	1
3936	58480	14	1
3937	58484	65	1
3938	58487	44	1
3939	58488	9	1
3940	58493	31	1
3941	58495	17	1
3942	58508	22	1
3943	58517	26	1
3944	58526	31	1
3945	58533	48	1
3946	59272	29	1
3947	59277	0	1
3948	59307	35	1
3949	59338	44	1
3950	59341	45	1
3951	59350	1	1
3952	60401	41	0
3953	60436	31	1
3954	60482	17	1
3955	60485	14	1
3956	60489	50	1
3957	60529	12	1
3958	60561	19	1
3959	60626	6	1
3960	60673	9	1
3961	60678	0	1
3962	60682	0	1
3963	63826	25	1
3964	63827	0	1
3965	63904	24	0
3966	63916	10	1
3967	63924	11	1
3968	63941	27	1
3969	63967	44	0
3970	63971	26	1
3971	63974	0	1
3972	63976	60	1
3973	64067	39	1
3974	64072	14	1
3975	64083	49	1
3976	64089	20	1
3977	64112	38	1
3978	64121	31	1
3979	64127	77	1
3980	64130	0	1
3981	64131	7	1
3982	64137	3	1
3983	64151	21	1
3984	64170	25	1
3985	64215	14	1
3986	64216	67	1
3987	64219	0	1
3988	64221	4	0
3989	64240	19	1
3990	64241	19	1
3991	64282	18	1
3992	64285	28	1
3993	64321	70	1
3994	64324	69	1
3995	64333	2	1
3996	64344	0	1
3997	64377	14	1
3998	64397	7	1
3999	64398	21	1
4000	64399	18	1
4001	64400	45	1
4002	64403	5	1
4003	64407	0	1
4004	64412	44	1
4005	64422	35	1
4006	64428	20	1
4007	64446	21	0
4008	64506	46	1
4009	64577	22	1
4010	64581	17	1
4011	64599	0	1
4012	64651	40	1
4013	64682	21	1
4014	64699	19	1
4015	64714	0	0
4016	64750	31	1
4017	64754	3	1
4018	64759	4	1
4019	64764	57	1
4020	64782	26	1
4021	64783	14	1
4022	64786	15	1
4023	64798	29	1
4024	64802	11	1
4025	64805	22	1
4026	64834	22	1
4027	64837	12	1
4028	64843	5	0
4029	64852	34	1
4030	64854	20	1
4031	64858	35	1
4032	64859	42	1
4033	64924	31	1
4034	65018	84	1
4035	65055	20	1
4036	65057	74	1
4037	65078	26	1
4038	65082	32	1
4039	65109	59	1
4040	65123	35	1
4041	65266	33	1
4042	65267	45	1
4043	65981	61	1
4044	66037	42	0
4045	78990	23	1
4046	79003	21	1
4047	79017	21	1
4048	79035	59	1
4049	79039	34	1
4050	79053	19	1
4051	79058	13	1
4052	79065	16	1
4053	79068	35	1
4054	79077	19	1
4055	79084	21	1
4056	79133	12	1
4057	79139	59	1
4058	79155	60	1
4059	79156	28	1
4060	79158	25	1
4061	79176	48	1
4062	79184	64	1
4063	79228	25	1
4064	79400	8	1
4065	79576	45	1
4066	79577	89	1
4067	79582	15	1
4068	79594	69	1
4069	79595	54	1
4070	79631	9	1
4071	79654	16	1
4072	79661	43	1
4073	79718	63	1
4074	79728	29	1
4075	79736	38	1
4076	79738	16	1
4077	79751	21	1
4078	79753	36	1
4079	79763	12	1
4080	79784	27	1
4081	79791	27	1
4082	79805	12	0
4083	79813	64	1
4084	79831	62	1
4085	79840	29	1
4086	79849	5	1
4087	79866	6	1
4088	79872	14	1
4089	79885	43	1
4090	79888	25	1
4091	79913	31	1
4092	79918	60	1
4093	79930	0	1
4094	79960	47	1
4095	79991	69	1
4096	80005	19	1
4097	80020	19	1
4098	80144	2	1
4099	80145	20	1
4100	80155	66	1
4101	80204	30	1
4102	80237	69	1
4103	80243	6	1
4104	80267	15	1
4105	80274	7	1
4106	80310	8	1
4107	80312	63	1
4108	80314	71	1
4109	80331	17	1
4110	80335	29	1
4111	80339	14	1
4112	80351	61	1
4113	80381	32	1
4114	80712	38	0
4115	80725	44	1
4116	80727	19	1
4117	80746	23	1
4118	80755	8	1
4119	80762	36	1
4120	80781	8	1
4121	80789	25	1
4122	80824	13	1
4123	80829	37	1
4124	80833	14	1
4125	80854	32	1
4126	80856	8	1
4127	81035	25	1
4128	81539	8	1
4129	81542	22	1
4130	81559	34	1
4131	81565	20	1
4132	81570	5	1
4133	81573	23	1
4134	81576	2	1
4135	81620	30	1
4136	81622	20	1
4137	81627	7	1
4138	81628	0	1
4139	81844	30	1
4140	81846	3	1
4141	81847	31	1
4142	81858	39	1
4143	81929	32	1
4144	81930	31	1
4145	83439	0	1
4146	83547	34	1
4147	83548	44	1
4148	83595	53	1
4149	83605	10	1
4150	83695	32	1
4151	83700	18	1
4152	83706	37	1
4153	83737	63	1
4154	83752	35	1
4155	83795	8	0
4156	83844	21	0
4157	83852	57	1
4158	83853	5	0
4159	83855	0	1
4160	83860	44	1
4161	83871	28	1
4162	83933	63	1
4163	83939	36	1
4164	84059	23	1
4165	84067	17	1
4166	84079	30	1
4167	84081	35	1
4168	84100	40	1
4169	84101	45	1
4170	84132	15	1
4171	84159	43	1
4172	84168	24	1
4173	84174	31	1
4174	84203	16	0
4175	84231	50	1
4176	84233	12	1
4177	84248	18	1
4178	84268	20	1
4179	84282	25	1
4180	84289	72	0
4181	84292	18	1
4182	84305	56	1
4183	84321	13	1
4184	84329	15	1
4185	84335	32	1
4186	84336	12	1
4187	84340	22	1
4188	84376	39	1
4189	84433	47	1
4190	84441	42	1
4191	84444	73	1
4192	84446	53	1
4193	84447	54	1
4194	84464	50	1
4195	84466	11	1
4196	84524	71	1
4197	84525	20	1
4198	84619	45	1
4199	84631	0	1
4200	84632	46	1
4201	84634	11	1
4202	84649	33	1
4203	84661	41	1
4204	84676	9	1
4205	84679	12	1
4206	84687	30	1
4207	84700	7	1
4208	84701	2	1
4209	84708	0	1
4210	84722	62	1
4211	84759	34	1
4212	84803	31	1
4213	84817	18	1
4214	84844	56	1
4215	84867	3	1
4216	84869	20	1
4217	84870	14	1
4218	84876	16	1
4219	84883	31	1
4220	84894	0	1
4221	84897	32	1
4222	84901	0	1
4223	84919	41	1
4224	84934	34	1
4225	84938	24	1
4226	84958	28	1
4227	84967	24	1
4228	85329	7	1
4229	85363	70	1
4230	85365	34	1
4231	85366	43	1
4232	85413	12	1
4233	85440	34	1
4234	85442	0	1
4235	85453	24	1
4236	85458	19	1
4237	85464	25	1
4238	85476	15	1
4239	85477	39	1
4240	87178	74	1
4241	89122	11	1
4242	89780	67	1
4243	89781	29	1
4244	89846	27	1
4245	89857	0	0
4246	89869	0	0
4247	89884	0	1
4248	89941	30	1
4249	90070	59	1
4250	90226	12	1
4251	90293	20	1
4252	90390	58	1
4253	90665	0	0
4254	90678	46	1
4255	90780	0	1
4256	90865	38	0
4257	90952	8	1
4258	91147	37	1
4259	91404	2	1
4260	91653	16	1
4261	91662	46	1
4262	91807	40	0
4263	91949	38	1
4264	92105	19	1
4265	92140	69	1
4266	92335	37	0
4267	92359	16	1
4268	92609	36	1
4269	92610	0	1
4270	92737	12	1
4271	92797	42	1
4272	92906	30	1
4273	92912	16	1
4274	93100	21	1
4275	93210	18	1
4276	93649	63	1
4277	93664	11	1
4278	93974	51	1
4279	93986	33	1
4280	94122	0	1
4281	94233	8	1
4282	94234	0	1
4283	94241	48	1
4284	112398	46	1
4285	112574	31	1
4286	112744	28	1
4287	112770	46	1
4288	112869	32	1
4289	112939	41	1
4290	113026	0	1
4291	113878	8	1
4292	114088	16	1
4293	114548	70	1
4294	114609	75	1
4295	114771	5	1
4296	114798	0	1
4297	114799	32	1
4298	114803	63	1
4299	114805	0	1
4300	114822	0	1
4301	114908	11	0
4302	115106	21	1
4303	115362	23	1
4304	115426	40	1
4305	115703	0	1
4306	115727	18	1
4307	115827	10	1
4308	116085	31	1
4309	116113	0	1
4310	116143	0	1
4311	116369	12	0
4312	116443	18	0
4313	116444	15	1
4314	116448	0	1
4315	116519	40	1
4316	116840	19	1
4317	116985	23	1
4318	116986	32	1
4319	117143	32	1
4320	117157	11	1
